,Dateformat,Time,Network,Home,Away,Viewers,Year,Postseason,Week,Home Rank,Away Rank,HomeConf,AwayConf,FBSConfGame,HomeOff,HomeDef,AwayOff,AwayDef,HomePred,AwayPred,OUPred,Line,OULine,HomeWins,HomeLosses,AwayWins,AwayLosses,HomeGames,AwayGames,RecDifferentials,TV_OTA,TV_ESPN,TV_Cable_ESPN2,TV_Cable_FS1,ViewersK,HomeBin,AwayBin,AddBin,MultBin,HasACC,HasBigTen,HasBig12,HasPac12,HasSEC,HasFCS,A5vA5,A5vG5,G5vG5,Top2,Top5,Top10,Top15,Top25,Real date,OnThursday,OnFriday,OnSaturday,Hour,EarlyAfternoon,LateAfternoon,PrimeTime,LatePrime,Window_A_Games,Window_B_Games,Window_C_Games,Games_In_Window,pred,diff,diffpct
10,2022-09-03,12:00:00,ESPN,East Carolina,NC State,2031000,2022,0,1,,13.0,AAC,ACC,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,2031.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2022-09-03,0,0,1,12,1,0,0,0,0,1,0,1,1536.2,495.0,32
11,2022-09-03,15:30:00,ABC,Georgia,Oregon,6199000,2022,0,1,3.0,11.0,SEC,Pac-12,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,6199.0,4,2,6,8,0,0,0,1,1,0,1,0,0,0,1,1,2,2,2022-09-03,0,0,1,15,0,1,0,0,0,0,4,4,4943.9,1255.0,25
12,2022-09-03,15:30:00,FOX,Oklahoma,UTEP,1215000,2022,0,1,9.0,,Big 12,C-USA,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,1.0,0,1.0,-1.0,1,0,0,0,1215.0,3,1,4,3,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2022-09-03,0,0,1,15,0,1,0,0,0,1,3,4,2537.4,-1322.0,52
13,2022-09-03,15:30:00,ESPN,Arkansas,Cincinnati,2899000,2022,0,1,19.0,23.0,SEC,AAC,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,2899.0,3,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2022-09-03,0,0,1,15,0,1,0,0,0,1,3,4,2024.3,875.0,43
14,2022-09-03,15:30:00,CBS,San Diego State,Arizona,921000,2022,0,1,,,Mt. West,Pac-12,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,921.0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-09-03,0,0,1,15,0,1,0,0,0,1,3,4,1895.9,-975.0,51
15,2022-09-03,15:30:00,FS1,Wyoming,Tulsa,361000,2022,0,1,,,Mt. West,AAC,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,361.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-03,0,0,1,15,0,1,0,0,0,1,3,4,262.3,99.0,37
16,2022-09-03,19:00:00,ESPN,Florida,Utah,2951000,2022,0,1,,7.0,SEC,Mt. West,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,2951.0,4,2,6,8,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2022-09-03,0,0,1,19,0,0,1,0,1,0,1,2,3573.0,-622.0,17
17,2022-09-03,19:00:00,FS1,Wisconsin,Illinois State,498000,2022,0,1,18.0,,Big Ten,FCS,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,498.0,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2022-09-03,0,0,1,19,0,0,1,0,1,1,0,2,698.2,-200.0,28
18,2022-09-03,19:30:00,ABC,Ohio State,Notre Dame,10531000,2022,0,1,2.0,5.0,Big Ten,Independent,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,10531.0,5,4,9,20,0,1,0,0,0,0,0,1,0,1,2,2,2,2,2022-09-03,0,0,1,19,0,0,1,0,0,1,1,2,8581.5,1950.0,22
19,2022-09-03,22:30:00,ESPN,Oregon State,Boise State,1249000,2022,0,1,,,Pac-12,Mt. West,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,1249.0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-09-03,0,0,1,22,0,0,0,1,0,0,1,1,1183.5,66.0,5
20,2022-09-03,22:30:00,FS1,Washington,Kent State,319000,2022,0,1,,,Pac-12,MAC,0,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,319.0,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-09-03,0,0,1,22,0,0,0,1,0,0,1,1,458.6,-140.0,30
21,2022-09-04,16:30:00,ABC,LSU,Florida State,7554000,2022,0,1,,,SEC,ACC,0,47.0,7.0,36.17171845897462,15.170297029702969,31.085148514851483,21.58585922948731,52.671007744338795,0.0,0.0,1,0,0.0,0.0,1,0.0,1.0,1,0,0,0,7554.0,4,3,7,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2022-09-04,0,0,0,16,0,1,0,0,0,0,0,0,5786.3,1768.0,30
22,2022-09-05,20:00:00,ESPN,Georgia Tech,Clemson,4859000,2022,0,1,,4.0,ACC,ACC,1,29.701980198019807,14.399999999999999,36.17171845897462,15.170297029702969,22.436138613861388,25.285859229487308,47.721997843348696,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,4859.0,2,3,5,6,1,0,0,0,0,0,1,0,0,0,1,1,1,1,2022-09-05,0,0,0,20,0,0,1,0,0,0,0,0,2902.6,1956.0,67
23,2022-09-09,19:30:00,ESPN2,UCF,Louisville,1846000,2022,0,2,,,AAC,ACC,0,56.0,10.0,7.0,31.0,43.5,8.5,52.0,0.0,0.0,1,0,0.0,1.0,1,1.0,0.0,0,0,1,0,1846.0,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-09-09,0,1,0,19,0,0,1,0,0,0,0,0,941.4,905.0,96
24,2022-09-10,12:00:00,FOX,Texas,Alabama,10595000,2022,0,2,,1.0,Big 12,SEC,0,52.0,10.0,55.0,15.170297029702969,33.58514851485148,32.5,66.08514851485148,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,1,0,0,0,10595.0,3,5,8,15,0,0,1,0,1,0,1,0,0,1,1,1,1,1,2022-09-10,0,0,1,12,1,0,0,0,0,2,2,4,5405.7,5189.0,95
25,2022-09-10,12:00:00,ESPN,Arkansas,South Carolina,1516000,2022,0,2,16.0,,SEC,SEC,1,31.0,24.0,35.0,14.0,22.5,29.5,52.0,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,1,0,0,1516.0,3,3,6,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2022-09-10,0,0,1,12,1,0,0,0,0,2,2,4,2704.2,-1188.0,43
26,2022-09-10,12:00:00,ESPN2,Kansas State,Missouri,490000,2022,0,2,,,Big 12,SEC,0,34.0,14.399999999999999,52.0,24.0,29.0,33.2,62.2,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,0,1,0,490.0,1,2,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2022-09-10,0,0,1,12,1,0,0,0,0,3,1,4,719.4,-229.0,31
27,2022-09-10,12:00:00,ABC,Penn State,Ohio,1660000,2022,0,2,,,Big Ten,MAC,0,35.0,31.0,41.0,38.0,36.5,36.0,72.5,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,1,0,0,0,1660.0,3,1,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022-09-10,0,0,1,12,1,0,0,0,0,3,1,4,2314.6,-655.0,28
28,2022-09-10,14:30:00,NBC,Notre Dame,Marshall,2479000,2022,0,2,8.0,,Independent,C-USA,0,10.0,21.0,55.0,3.0,6.5,38.0,44.5,0.0,0.0,0,1,1.0,0.0,1,1.0,0.0,1,0,0,0,2479.0,4,1,5,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2022-09-10,0,0,1,14,1,0,0,0,0,2,2,4,2572.4,-93.0,3
29,2022-09-10,15:30:00,ESPN2,Texas A&M,Appalachian State,1771000,2022,0,2,6.0,,SEC,Sun Belt,0,31.0,14.399999999999999,61.0,63.0,47.0,37.7,84.7,0.0,0.0,1,0,0.0,1.0,1,1.0,0.0,0,0,1,0,1771.0,3,1,4,3,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2022-09-10,0,0,1,15,0,1,0,0,0,2,2,4,1089.3,682.0,62
30,2022-09-10,15:30:00,ABC,Pittsburgh,Tennessee,4457000,2022,0,2,17.0,24.0,ACC,SEC,0,38.0,31.0,59.0,10.0,24.0,45.0,69.0,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,1,0,0,0,4457.0,2,3,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2022-09-10,0,0,1,15,0,1,0,0,0,1,3,4,3779.9,677.0,17
31,2022-09-10,15:30:00,FOX,Wisconsin,Washington State,3920000,2022,0,2,19.0,,Big Ten,Pac-12,0,38.0,14.399999999999999,24.0,17.0,27.5,19.2,46.7,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,1,0,0,0,3920.0,3,2,5,6,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2022-09-10,0,0,1,15,0,1,0,0,0,1,3,4,3218.5,702.0,21
32,2022-09-10,15:30:00,CBS,Air Force,Colorado,808000,2022,0,2,,,Mt. West,Pac-12,0,48.0,17.0,13.0,38.0,43.0,15.0,58.0,0.0,0.0,1,0,0.0,1.0,1,1.0,0.0,1,0,0,0,808.0,1,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-09-10,0,0,1,15,0,1,0,0,0,2,2,4,1885.3,-1077.0,57
33,2022-09-10,16:00:00,FS1,Texas Tech,Houston,633000,2022,0,2,,25.0,Big 12,Big 12,1,63.0,10.0,37.0,35.0,49.0,23.5,72.5,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,0,0,1,633.0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2022-09-10,0,0,1,16,0,1,0,0,0,2,2,4,558.0,75.0,13
34,2022-09-10,19:00:00,ESPN,Florida,Kentucky,4333000,2022,0,2,12.0,20.0,SEC,SEC,1,29.0,26.0,37.0,13.0,21.0,31.5,52.5,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,1,0,0,4333.0,4,2,6,8,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2022-09-10,0,0,1,19,0,0,1,0,0,0,3,3,3244.8,1088.0,33
35,2022-09-10,19:30:00,ESPN2,Oklahoma State,Arizona State,1019000,2022,0,2,11.0,,Big 12,Pac-12,0,58.0,44.0,40.0,3.0,30.5,42.0,72.5,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,0,1,0,1019.0,2,2,4,4,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2022-09-10,0,0,1,19,0,0,1,0,0,1,2,3,1158.2,-139.0,12
36,2022-09-10,19:30:00,ABC,Stanford,USC,2961000,2022,0,2,,10.0,Pac-12,Pac-12,1,41.0,10.0,66.0,14.0,27.5,38.0,65.5,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,1,0,0,0,2961.0,2,2,4,4,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2022-09-10,0,0,1,19,0,0,1,0,0,1,2,3,2730.9,230.0,8
37,2022-09-10,19:30:00,FS1,Nebraska,Georgia Southern,1241000,2022,0,2,,,Big Ten,Sun Belt,0,33.0,24.0,59.0,7.0,20.0,41.5,61.5,0.0,0.0,1,1,1.0,0.0,2,1.0,1.0,0,0,0,1,1241.0,3,1,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022-09-10,0,0,1,19,0,0,1,0,0,1,2,3,857.3,384.0,44
38,2022-09-10,22:15:00,ESPN,BYU,Baylor,2372000,2022,0,2,21.0,9.0,Mt. West,Big 12,0,50.0,21.0,69.0,10.0,30.0,45.0,75.0,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,1,0,0,2372.0,1,2,3,2,0,0,1,0,0,0,0,1,0,0,0,1,1,2,2022-09-10,0,0,1,22,0,0,0,1,0,0,1,1,2327.9,44.0,1
39,2022-09-10,23:00:00,FS1,Arizona,Mississippi State,471000,2022,0,2,,,Pac-12,SEC,0,38.0,20.0,49.0,23.0,30.5,34.5,65.0,0.0,0.0,1,0,1.0,0.0,1,1.0,2.0,0,0,0,1,471.0,1,3,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2022-09-10,0,0,1,23,0,0,0,1,0,0,1,1,942.4,-471.0,49
40,2022-09-16,19:30:00,ESPN,Louisville,Florida State,2753000,2022,0,3,,,ACC,ACC,1,13.5,22.5,35.5,15.0,14.25,29.0,43.25,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,0,1,0,0,2753.0,2,3,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-09-16,0,1,0,19,0,0,1,0,0,0,0,0,2684.5,68.0,2
41,2022-09-17,12:00:00,ESPN,South Carolina,Georgia,3001000,2022,0,3,,1.0,SEC,SEC,1,32.5,29.0,41.0,1.5,17.0,35.0,52.0,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,0,1,0,0,3001.0,3,4,7,12,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2022-09-17,0,0,1,12,1,0,0,0,0,3,2,5,3033.5,-32.0,1
42,2022-09-17,12:00:00,ABC,Michigan,Connecticut,2027000,2022,0,3,4.0,,Big Ten,Independent,0,53.5,8.5,20.7,27.3,40.4,14.6,55.0,0.0,0.0,2,0,1.0,2.0,2,3.0,1.0,1,0,0,0,2027.0,4,1,5,4,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2022-09-17,0,0,1,12,1,0,0,0,0,3,2,5,3109.0,-1082.0,34
43,2022-09-17,12:00:00,FOX,Nebraska,Oklahoma,3414000,2022,0,3,,6.0,Big Ten,Big 12,0,36.0,31.0,39.0,8.0,22.0,35.0,57.0,0.0,0.0,1,2,2.0,0.0,3,2.0,1.0,1,0,0,0,3414.0,3,3,6,9,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2022-09-17,0,0,1,12,1,0,0,0,0,3,2,5,3839.4,-425.0,11
44,2022-09-17,12:00:00,FS1,Baylor,Texas State,221000,2022,0,3,17.0,,Big 12,Sun Belt,0,44.5,18.0,27.5,25.0,34.75,22.75,57.5,0.0,0.0,1,1,1.0,1.0,2,2.0,0.0,0,0,0,1,221.0,2,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2022-09-17,0,0,1,12,1,0,0,0,0,4,1,5,422.8,-202.0,47
45,2022-09-17,12:00:00,ESPN2,Syracuse,Purdue,1213000,2022,0,3,,,ACC,Big Ten,0,39.5,10.5,43.5,17.5,28.5,27.0,55.5,0.0,0.0,2,0,1.0,1.0,2,2.0,2.0,0,0,1,0,1213.0,2,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-09-17,0,0,1,12,1,0,0,0,0,4,1,5,757.1,456.0,60
46,2022-09-17,14:30:00,NBC,Notre Dame,California,2905000,2022,0,3,,,Independent,Pac-12,0,15.5,23.5,27.0,13.5,14.5,25.25,39.75,0.0,0.0,0,2,2.0,0.0,2,2.0,0.0,1,0,0,0,2905.0,4,1,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-09-17,0,0,1,14,1,0,0,0,0,3,2,5,2736.7,168.0,6
47,2022-09-17,15:30:00,FOX,Oregon,BYU,2579000,2022,0,3,25.0,12.0,Pac-12,Mt. West,0,36.5,31.5,38.0,20.5,28.5,34.75,63.25,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,1,0,0,0,2579.0,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2022-09-17,0,0,1,15,0,1,0,0,0,2,1,3,2200.3,379.0,17
48,2022-09-17,15:30:00,ABC,Georgia Tech,Mississippi,1392000,2022,0,3,,20.0,ACC,SEC,0,22.5,29.0,43.5,6.5,14.5,36.25,50.75,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,1,0,0,0,1392.0,2,3,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2022-09-17,0,0,1,15,0,1,0,0,0,1,2,3,2955.1,-1563.0,52
49,2022-09-17,15:30:00,CBS,Auburn,Penn State,4054000,2022,0,3,,22.0,SEC,Big Ten,0,33.0,16.0,40.5,20.5,26.75,28.25,55.0,0.0,0.0,2,0,2.0,0.0,2,2.0,4.0,1,0,0,0,4054.0,4,3,7,12,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2022-09-17,0,0,1,15,0,1,0,0,0,1,2,3,4998.5,-944.0,18
50,2022-09-17,15:30:00,ESPN2,Minnesota,Colorado,690000,2022,0,3,,,Big Ten,Pac-12,0,50.0,5.0,11.5,39.5,44.75,8.25,53.0,0.0,0.0,2,0,0.0,2.0,2,2.0,0.0,0,0,1,0,690.0,2,2,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2022-09-17,0,0,1,15,0,1,0,0,0,2,1,3,799.8,-110.0,13
51,2022-09-17,18:00:00,ESPN,LSU,Mississippi State,3055000,2022,0,3,,,SEC,SEC,1,44.0,20.5,44.0,20.0,32.0,32.25,64.25,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,0,1,0,0,3055.0,4,3,7,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2022-09-17,0,0,1,18,0,0,1,0,0,2,2,4,2559.9,495.0,19
52,2022-09-17,19:00:00,FOX,Ohio State,Toledo,3048000,2022,0,3,3.0,,Big Ten,MAC,0,33.0,11.0,46.0,5.0,19.0,28.5,47.5,0.0,0.0,2,0,2.0,0.0,2,2.0,4.0,1,0,0,0,3048.0,5,1,6,5,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2022-09-17,0,0,1,19,0,0,1,0,0,2,2,4,3769.1,-721.0,19
53,2022-09-17,19:00:00,ESPN2,NC State,Texas Tech,747000,2022,0,3,16.0,,ACC,Big 12,0,38.0,11.5,48.0,20.0,29.0,29.75,58.75,0.0,0.0,2,0,2.0,0.0,2,2.0,4.0,0,0,1,0,747.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2022-09-17,0,0,1,19,0,0,1,0,0,3,1,4,676.3,71.0,10
54,2022-09-17,19:30:00,ABC,Washington,Michigan State,2791000,2022,0,3,,11.0,Pac-12,Big Ten,0,48.5,13.0,43.5,6.5,27.5,28.25,55.75,0.0,0.0,2,0,2.0,0.0,2,2.0,4.0,1,0,0,0,2791.0,2,3,5,6,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2022-09-17,0,0,1,19,0,0,1,0,0,2,2,4,3299.2,-508.0,15
55,2022-09-17,19:30:00,FS1,Maryland,SMU,257000,2022,0,3,,,Big Ten,AAC,0,43.5,15.5,46.5,13.0,28.25,31.0,59.25,0.0,0.0,2,0,2.0,0.0,2,2.0,4.0,0,0,0,1,257.0,2,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022-09-17,0,0,1,19,0,0,1,0,0,3,1,4,493.3,-236.0,47
56,2022-09-17,21:00:00,ESPN,Texas A&M,Miami (Florida),3400000,2022,0,3,24.0,13.0,SEC,ACC,0,22.5,8.5,50.0,10.0,16.25,29.25,45.5,0.0,0.0,1,1,2.0,0.0,2,2.0,2.0,0,1,0,0,3400.0,3,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2022-09-17,0,0,1,21,0,0,0,1,0,0,2,2,1918.2,1482.0,77
57,2022-09-17,22:00:00,ESPN2,Utah,San Diego State,326000,2022,0,3,14.0,,Pac-12,Mt. West,0,49.5,18.0,29.0,22.5,36.0,23.5,59.5,0.0,0.0,1,1,1.0,1.0,2,2.0,0.0,0,0,1,0,326.0,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2022-09-17,0,0,1,22,0,0,0,1,0,0,2,2,785.9,-460.0,58
58,2022-09-17,22:30:00,FOX,USC,Fresno State,1623000,2022,0,3,7.0,,Pac-12,Mt. West,0,53.5,21.0,33.5,21.0,37.25,27.25,64.5,0.0,0.0,2,0,1.0,1.0,2,2.0,2.0,1,0,0,0,1623.0,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2022-09-17,0,0,1,22,0,0,0,1,0,0,2,2,2792.3,-1169.0,41
59,2022-09-22,19:30:00,ESPN,Virginia Tech,West Virginia,1596000,2022,0,4,,,ACC,Big 12,0,23.7,12.3,46.0,33.3,28.5,29.15,57.65,0.0,0.0,2,1,1.0,2.0,3,3.0,0.0,0,1,0,0,1596.0,2,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2022-09-22,1,0,0,19,0,0,1,0,0,0,1,1,1503.9,92.0,6
